Despesa por função - transporte - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
MG;3100104;Abadia dos Dourados;1207966,15;1486213,22;1501736,46;1137498,82;1348000,65;1294621,67;1839010,4;2188117,29;2153073,29;4043700,57;4310749,94;
MG;3100203;Abaeté;2624295,44;1911345,21;3566822,7;1313257,42;1226039,95;29398,72;41611,32;217228,86;2161051,71;1445341,47;5423093,71;
MG;3100302;Abre Campo;;115295,1;0;19402,34;266933,15;2094010,73;5103225,03;3036606,48;5148779,93;4518741,91;4208397,52;
MG;3100401;Acaiaca;8372,8;39025;28926,14;28882,77;180922,56;219505,34;803255,08;620992,45;2315934,11;886323,13;2565162,75;
MG;3100500;Açucena;598623,14;98586,55;0;49584;23950,99;22765,96;129041,33;231265,81;1228463,03;;;
MG;3100609;Água Boa;798738,15;934272,15;942505,23;1056573,81;1371064,71;1268448,87;1300485,78;2385624,66;2841220,34;2166473,92;1883859,59;
MG;3100708;Água Comprida;372837,53;587259,29;273502,59;457671,45;436688,5;0;387366,23;569732,66;818267,11;2311701,64;2270459,61;
MG;3100807;Aguanil;748725,2;495949,11;472146,47;117885,74;;212911,08;239133,93;486711,23;494176,89;719142,93;954142,14;
MG;3100906;Águas Formosas;;444314,06;661239,8;548111,37;501509,19;726354,68;882348,3;1192275,24;1709678,4;1281044,23;3191495,22;
MG;3101003;Águas Vermelhas;358721,89;410129,18;438112,99;286112,19;306403,73;385834,98;901863,1;1058859,75;1285552,43;1332023,91;1767740,42;
MG;3101102;Aimorés;1518769,21;746671,5;915056,3;892252,62;1879205,41;2027400,81;2801328,27;1752315,5;4904305,54;7327860,49;8951694,01;
MG;3101201;Aiuruoca;591231,39;578277,26;591394,21;871180,96;818278,2;1154027,24;1504244,25;1847298,94;2652802,39;3277526,16;2823009,97;
MG;3101300;Alagoa;841465,58;980630,51;924771,18;1363168,72;1304253,61;1202372,43;1636726,5;2125304,58;;;;
MG;3101409;Albertina;244069,17;297927,61;269338,28;526300,36;431362,46;481777,43;838997,78;827108,42;1222316,92;3766453,05;4845527,07;
MG;3101508;Além Paraíba;128975,9;45600;46980;203002,6;110900;17400;12500;28500;;;;
MG;3101607;Alfenas;143395,24;460816,52;808561,58;1033681,48;2197894,24;1789874,04;1200176,3;524254,55;1545070,18;1381702,77;1968741,77;
MG;3101631;Alfredo Vasconcelos;812927,5;857466,03;1325579,69;869295,87;910047,69;930382,4;2108799,96;657533,01;2140962,02;1837131,87;2841637,82;
MG;3101706;Almenara;1201682,88;732542,74;873646,89;1191934,03;1756977,66;2993713,89;3628775,43;2675523,85;13970231,95;15978942,47;16102930,61;
MG;3101805;Alpercata;329322,78;556606,37;273753,54;248002,01;122799,37;471617,27;519930,98;795607,73;699483,06;1027506,65;1110616,87;
MG;3101904;Alpinópolis;119950;60006,31;42950,69;113599,49;95935,75;133869,48;143121,69;61460,94;149853,48;170364,59;202220,32;
MG;3102001;Alterosa;892243,13;1531487,75;1003738,48;1223677,52;1047114,76;1534343,71;1597899,1;1872174,1;3795804,01;3441261,36;3903253,24;
MG;3102050;Alto Caparaó;119969,75;53054,6;79426,14;280190,02;223235,85;28273,43;311957,47;450290,94;538399,31;830914,07;452672,87;
MG;3102100;Alto Rio Doce;;492750;592494,46;475581,26;416425,43;711696,3;606267,77;4825313,49;3374766,1;3399914,79;3346263,71;
MG;3102209;Alvarenga;1453655,78;480565,78;1004642,45;858974,86;855656,54;567518,48;1502800,46;1665175,98;2461203,85;762603,6;1290021,73;
MG;3102308;Alvinópolis;934593,57;778927,71;609639,57;996830,19;864786,53;1209123,44;3806731,47;1223830,2;2121071,76;2780477,14;2981399,79;
MG;3102407;Alvorada de Minas;1714610,07;1368803,21;938205,52;1034258,29;1421286,3;1356625,15;2345582;1442971,78;5381592,66;12859281,61;19426612,19;
MG;3102506;Amparo do Serra;491802,47;229491,51;531343,5;124361,86;116589,84;90345,6;476256,69;330539,31;1993613,17;1390692;1468204,18;
MG;3102605;Andradas;2572417,84;2551825,2;2361663,45;2257492,98;2899882,98;3000335,69;0;5636346,45;7651179,07;6558247,32;6076939,5;
MG;3102704;Cachoeira de Pajeú;231044,39;240242,13;249464,75;205092,76;214702,83;103969,67;141035,29;140998,53;498990,85;184713,79;234525,34;
MG;3102803;Andrelândia;605574,95;419283,07;583969,05;738581,97;740897,66;937734,62;1023958,17;2923805,45;3351496,67;5679899,95;2911683,56;
MG;3102852;Angelândia;177924,26;98072,3;253386,92;196506,59;114141,25;318121,57;452535,23;298090,23;635759,34;862615,32;1204323,87;
MG;3102902;Antônio Carlos;;492800,04;700996,26;426337,97;282637,88;445103,6;593034,29;589422,2;1473967,25;1215070,88;3095374,32;
MG;3103009;Antônio Dias;0;0;0;0;0;0;0;0;;;;
MG;3103108;Antônio Prado de Minas;247224,09;350734,61;354074,01;424072,97;607057,34;545778,94;918630,94;878121,93;2329494,78;945724,44;757231,52;
MG;3103207;Araçaí;485388,5;330933,49;328704,17;432099,98;1066158,37;358711,77;396840,47;691488,93;648688,17;583137,83;692337,5;
MG;3103306;Aracitaba;352511,25;374410,57;471034,74;421933,12;381449,36;163146,1;423771,1;540336,95;2298077,23;1632383,78;1595020,95;
MG;3103405;Araçuaí;2676;2896,3;4230,2;33432,21;48138,07;1030517,01;841954,61;664418,16;1576615,24;3200519,31;6385769,38;
MG;3103504;Araguari;3071233,16;2785398,9;5507244,46;4030832,15;4368210,87;6343748,91;3695229,06;7518248,97;12779006,06;13560931,03;9977659,03;
MG;3103603;Arantina;133616,34;113792,18;111287,16;169494,23;172973,48;164949,75;161564,61;295160,05;412986,5;305053,52;412294,93;
MG;3103702;Araponga;712064,53;802530,11;592582,91;537376,02;683148,84;744300,39;1794824,93;1318722;4733327,06;5972006,65;6686488,57;
MG;3103751;Araporã;289127,27;144092,39;307346,99;95211,14;179525,57;293984;193219,4;294759,91;179160,58;105176,5;82318,61;
MG;3103801;Arapuá;490957,54;529858,78;533613,55;658179,22;497201,16;366671,43;435703,72;447475,01;336239,59;338765,49;647815,46;
MG;3103900;Araújos;466543,81;524727,41;414133,73;527372,22;618441,74;809970;1213509,47;664555,1;;;;
MG;3104007;Araxá;5571645,16;4643151,85;5367475,17;4940645,25;5396006,51;6502384,99;4725830,87;6592091,46;12377394,46;16330274,25;17667645,74;
MG;3104106;Arceburgo;281586,76;264365,83;348159,3;446876,39;446507,64;466120;570381,54;610927,85;1109398,81;1072874,2;1279451,04;
MG;3104205;Arcos;2588981,38;2391160,63;2991079,56;2106252,5;1448490,86;1417508,32;2736329,64;5147882,71;3360725,91;11779827,5;6242605,66;
MG;3104304;Areado;693284,17;774231,95;937564,82;1185849,21;1553354,2;1894474,23;1913369,18;1340972,39;464237,84;613906,75;891890,69;
MG;3104403;Argirita;0;0;422909,17;500366,91;334904,05;651595,83;0;840690,78;1374875,63;1793834,63;1258959,13;
MG;3104452;Aricanduva;508048,49;437149,91;478418,84;157786,45;319278,99;238262,76;269403,07;527523,9;563475,46;1547467,88;1238108,66;
MG;3104502;Arinos;473929,46;401150,57;631094,86;379557,61;436430,81;909513,53;3710964,63;1197346,13;2635345,94;3739198,02;4194600,49;
MG;3104601;Astolfo Dutra;425814,16;591475,2;601722,76;723109,72;887013,91;787487,88;1087671,91;1195338,94;1634003,97;1891142,46;2244178,99;
MG;3104700;Ataléia;1034626,26;843463,88;1116806,25;871545,9;1051993,61;1245841,3;2049313,35;2678691,06;5507275,92;5701175,45;6773726,3;
MG;3104809;Augusto de Lima;560470,55;586085,68;584254,65;813532,68;1027637,9;1069761,76;1496370,5;1083385,79;2401259,87;2888693,19;1717029,83;
MG;3104908;Baependi;1273853,63;1006819,07;993563,01;744141,29;889654,29;1245081,4;349791,52;709142,36;426506,99;641151,92;1596389,5;
MG;3105004;Baldim;451630,43;435542,65;288949,16;452489,4;526062,92;636121,31;1022041,75;1233195,58;1988307,24;1953612,53;2365914;
MG;3105103;Bambuí;1091235,95;1069557,93;1016422,81;907571,07;908340,18;1025326,96;1213775,66;1275756,97;4127471,87;1491026,72;2501343,64;
MG;3105202;Bandeira;557835,39;264232,35;407749,5;514885,89;452714,17;567127,77;1193201,28;972260,47;2325163,74;1332494,59;1291665,7;
MG;3105301;Bandeira do Sul;364088,22;925119,43;486488,51;319453,97;189000;217000;14000;0;504000;;;
MG;3105400;Barão de Cocais;2498785;2666226;1684714,4;1653295,15;1636892,93;1954210,11;2536034,16;7790750,78;8423585,06;6032383,71;12260344,07;
MG;3105509;Barão de Monte Alto;886452,57;714222,47;721436,91;1104054,2;845756,91;1003016,34;1641299,91;1869897,98;2855981,8;3434667,1;2850545,11;
MG;3105608;Barbacena;0;0;0;0;0;0;0;0;;;;
MG;3105707;Barra Longa;;208752,61;662677,09;290604,01;0;0;0;1454243,06;1750301,41;495120,74;599977,7;
MG;3105905;Barroso;0;0;0;0;0;0;0;0;;;;
MG;3106002;Bela Vista de Minas;185130,46;92346,19;191767,63;452426,39;98653,43;187437,9;273766,27;995387,8;1079286,98;433833,14;507277,55;
MG;3106101;Belmiro Braga;819505,12;704841,68;801475,26;807658,38;1182035,29;854120,36;2094953,51;1837987,77;3666972,57;9143365,84;6562990,89;
MG;3106200;Belo Horizonte;420610278,76;274296957,08;237297109,53;257445269,22;264353591,46;280700160,84;269732422,68;275428611,84;530846787,34;873067802,32;1109690175,22;
MG;3106309;Belo Oriente;;85317,54;37294,62;0;79540;210368;5933621,55;1263590,23;4869584,81;9872990,91;15083066,21;
MG;3106408;Belo Vale;3523545,18;2349382,69;6015501,74;4961741,45;6039504,55;7567338,27;30128829,07;20208799,48;67231870,46;147758126,36;62203530,47;
MG;3106507;Berilo;414017,8;332866;330448,62;431843,35;1112401,79;577242,11;1902837,46;1061256,4;2445021,05;2238058,59;2889019,06;
MG;3106606;Bertópolis;;617469,2;475371,84;815608,15;469674,77;541179,76;439494,9;633301,72;557919,75;842942,36;797969;
MG;3106655;Berizal;323780,42;345306,99;372793,89;494035,01;556035,63;770371,03;672979,71;717804,16;1181720,02;1153228,55;3511420,89;
MG;3106705;Betim;10997371,84;11185173,87;11503058,17;10965116,71;13623995,5;15141644,39;16924997,42;14792885,78;11162899,4;38305851,28;21342703,21;
MG;3106804;Bias Fortes;558381,81;512474,13;560863,64;113364,08;842960,74;606078,15;1396571,58;1087561,69;1979458,28;7076149,48;3308934,56;
MG;3106903;Bicas;62199,48;12689,3;10667;66454,28;102000,67;17113,94;44003,86;93468,36;104828,03;343391,31;204986,78;
MG;3107000;Biquinhas;576017,35;830091,33;402063,17;311834,98;343592,49;315726,99;642681,91;850435,88;1225776,76;1264576,13;1318629,1;
MG;3107109;Boa Esperança;1059372,8;684866,64;444064,65;340873,92;309885,91;975074,48;625928,13;605781,43;1003834,36;670420,8;749534,63;
MG;3107208;Bocaina de Minas;715054,39;862145,81;746539,8;867882,61;1036799,08;942882,94;1405156,12;2365937,17;2517288,17;3188134,84;4220113,95;
MG;3107307;Bocaiúva;575638,25;417065,83;459660,04;569199,57;757390,63;569746,06;1962657,54;1790972,65;2800200,21;3359266,68;3227468,2;
MG;3107406;Bom Despacho;860150,04;429684,71;1140108,8;648605,92;627485,09;1062672,79;399527,35;257142,14;444979,83;317766,64;712554,17;
MG;3107505;Bom Jardim de Minas;254982,09;273860,55;433770,1;607739,6;597722,16;738492,23;1087446,28;1027049,31;2151361,61;1745923,81;1809966,22;
MG;3107604;Bom Jesus da Penha;806961,13;915179,62;1716816,2;886481,69;860326,39;1035445,03;1024077,14;1213930,86;1787373,08;2453827,62;12358092,39;
MG;3107703;Bom Jesus do Amparo;698985,72;909638,07;975725,02;1383297,16;1627984,74;521973,54;1783644,5;1260963,48;2223037,71;3807772,46;4617571,7;
MG;3107802;Bom Jesus do Galho;740927,12;491761,52;552735,26;504200,14;523747,06;486910,59;828395,53;405108,01;1272684,33;2713913,56;2516584,99;
MG;3107901;Bom Repouso;1904643,38;1730337,01;1883201,5;1789126,05;1616750,41;1337837,86;2313766,81;2670005,26;3814457,72;2986131,49;3239376,94;
MG;3108008;Bom Sucesso;1191671,66;920889,15;712938,4;1196053,73;1117665,22;1192720,29;1438094,78;2517095,8;3277068,03;5419836,56;5674389,53;
MG;3108107;Bonfim;252175,26;495697,75;370136,54;518167,48;2022359,9;775461,32;2299982,69;2033358,19;3019571,26;3427387,43;3974163,26;
MG;3108206;Bonfinópolis de Minas;950635,04;1391910,55;1129658,95;1178095,74;1287389,18;1683601,58;2960648,78;1916884,9;2548546,27;3890726,24;3596415,9;
MG;3108255;Bonito de Minas;655011,72;340417,79;365405,72;519817,58;428224,69;322548,6;1290504,72;1613190,37;2186792,65;1885304,35;1913544,77;
MG;3108305;Borda da Mata;1162987,59;1141794,67;824299,9;1052091,1;1077471,38;1380785,98;2063694,61;4205073,91;9650838,31;8265732,79;5811728,16;
MG;3108404;Botelhos;856232,6;786308,67;;1077870,5;1272194,91;1873172,96;1819638,29;2005149,71;2622143,82;11332520,64;4975410,75;
MG;3108503;Botumirim;470099,11;443589,34;598562,14;609146,16;638898,69;736156,16;1671686,43;2470096,69;3290657,31;3081147,92;3932240,4;
MG;3108552;Brasilândia de Minas;487440,2;488529,72;304877,38;211784,34;574066,89;257919,9;207652,65;600993,12;3884845,79;1801192,36;1635632,4;
MG;3108602;Brasília de Minas;1321796,7;2038469,06;1906164,25;1260388,87;1421512,58;1223618,52;2099846,3;2072456,28;3479877,36;2856992;3396714,06;
MG;3108701;Brás Pires;;291590,72;302222,6;343987,05;221201,89;545126,08;457531,22;0;1447277,41;666027,97;979289,82;
MG;3108800;Braúnas;932217,95;839022,6;1048121,25;929837,17;1261263,17;1138854,73;1446153,42;1849426,75;2491281,88;3269539,97;3960072,61;
MG;3108909;Brasópolis;;405362,02;696111,97;595793,37;851634,9;540204,63;367090,44;584587,03;444037,93;7000;;
MG;3109006;Brumadinho;9237830,83;5548681,14;6646116,99;9969857,69;7388987,7;42165653,65;0;0;;;;
MG;3109105;Bueno Brandão;1698294,27;1012397,95;1295848,1;1325603,41;1492554,79;888860,43;3355516,74;4176001,22;2058948,55;4769506,68;4178173,56;
MG;3109204;Buenópolis;582536,88;603900,38;788429,86;734090,67;944386,66;993709,17;1241457,66;1836583,14;3865704,84;4312546,32;2203692,99;
MG;3109253;Bugre;841761,3;344668,63;115115,63;1771493,65;488597,49;1424971,16;1688966,51;1284610,45;2329734,94;4215643,11;4142130,91;
MG;3109303;Buritis;2713303,55;855503,87;675110,86;600179,08;682151,16;2557462,82;2733283,63;2994585,88;7270022,48;6368884,17;6575882,62;
MG;3109402;Buritizeiro;1132403,82;1477448,75;1335384,09;939965,89;1292518,92;1111370,37;1511499,04;1147712,91;2582882,34;2704799,66;2623656,45;
MG;3109451;Cabeceira Grande;1220783,08;836326,62;983688,82;996089,02;848111,6;967388,4;1230998,23;974996,95;1690011,67;3744047,79;2740983,6;
MG;3109501;Cabo Verde;1796196,52;958780,31;1024802,94;1133259,28;1202895,82;1304106,68;1284734,63;2737881,38;3608217,12;5537413,28;2608187,3;
MG;3109600;Cachoeira da Prata;402282,65;316470,33;290486,5;261631,42;383820,4;273383,76;246587,59;197309,93;445716,74;219960,46;191101,1;
MG;3109709;Cachoeira de Minas;712557,83;826714,33;1528129,42;1449048,89;1377024,08;1161604,81;1703734,01;2415605,62;3110501,2;3501993,57;1657214,25;
MG;3109808;Cachoeira Dourada;;1130219,41;1078253,72;863118,13;830753,06;717852,71;786070,73;1109547,9;1439137,88;1336536,12;2109336,37;
MG;3109907;Caetanópolis;508318,6;505169,2;558427,41;553834,13;721197,76;791375,9;827424,42;1375206,23;3126779,47;2163264,39;2332600,1;
MG;3110004;Caeté;0;0;0;0;0;0;0;0;;;;
MG;3110103;Caiana;442394,78;379623,7;271476,35;789333,04;211751,86;485329,97;733430,98;296489,04;309793,52;432792,09;775955,47;
MG;3110202;Cajuri;635184,03;339655,62;792721,59;1195068,41;1357441,57;854721,11;1677312,94;1431918,71;2426755,71;3124518,17;4783663,45;
MG;3110301;Caldas;3812715,5;857351,39;1718649,57;2256824,17;1092377,73;684691,16;2336430,99;1277013,12;6234165,84;2966677,21;2722230,29;
MG;3110400;Camacho;816623,29;745733,47;828290,1;885416,86;429109,56;492373,13;645635,21;1146133,86;1492799,32;1306492,18;1434821,24;
MG;3110509;Camanducaia;10215,24;1779361,41;1510656,29;1327639,7;1610965,16;1949440,6;2336255,82;2853763,44;6391733,33;5602242,4;10526202,85;
MG;3110608;Cambuí;692873,89;460018,94;698216,68;1256410,67;0;0;0;0;;;;
MG;3110707;Cambuquira;97789,6;62631,5;42547,81;18807,61;177745,88;147157,57;443157,31;438773;918046,41;791714,25;538098,27;
MG;3110806;Campanário;149782,39;115841,69;146607,3;156606,86;181705,82;185991,86;302598,82;452545,41;1428807,16;761298,06;491207,62;
MG;3110905;Campanha;708833,74;431018,49;495934,4;603600,53;764218,92;750240,56;1716841,28;1110963,41;1343159,21;1808423,38;1417800,44;
MG;3111002;Campestre;2912941,72;1667321,95;1703192,56;2143312,14;4135992,99;3579801,48;6695445,89;5980224,46;9873785,97;8096034,93;10711804,32;
MG;3111101;Campina Verde;1768049,75;1849741,66;1727820,32;2019573,05;1765672,09;2018929,05;3120784,86;2669648,66;5351044,63;5953839,45;5290642,64;
MG;3111150;Campo Azul;184290,77;119037,8;273201,38;502652,46;423999,98;149965,35;217182,44;386412,16;1030869,12;884482,73;941750,95;
MG;3111200;Campo Belo;1501605,41;2570423,38;2132551,81;1013984,67;1058552,35;1284839,96;2422727,89;3912517,46;6429855,35;6919189,59;6146027,93;
MG;3111309;Campo do Meio;805191,9;645409,64;708310,29;1053859,16;1560915,97;1091046,03;1318949,63;1562331,74;2700546,15;3492557,71;3438465,65;
MG;3111408;Campo Florido;0;0;0;0;0;1184997,12;311558,09;44022,54;486508,05;697500,08;1794931,78;
MG;3111507;Campos Altos;180058,15;162604,22;135511,59;193063,79;393578,04;292761,77;735122,72;572808,86;501990,68;1018836,76;6527708,35;
MG;3111606;Campos Gerais;1717458,64;1552003,23;1689023,61;1891803,45;1932717,35;2547451,74;2905758,73;3800004,23;3972973,79;6742152,6;6428854,92;
MG;3111705;Canaã;713552,38;554362,85;548448,71;795116,82;617927,09;735784,07;1036606,03;1437636;2048665,17;2845387,77;2439623,06;
MG;3111804;Canápolis;134990,28;139645,29;142427,74;42578,32;0;0;0;0;;394276,11;745938,18;
MG;3111903;Cana Verde;433740,57;278995;380705,92;356393,8;386595,87;540686,08;805346,99;694274,7;1468810,83;1854581,82;3060217,76;
MG;3112000;Candeias;236402,83;340122,84;266693,71;454624;834588,32;1326526,84;3429216,41;3855731,13;4788746,96;3059772,48;3657656,74;
MG;3112059;Cantagalo;118275,96;93085,33;129861,89;208417,06;353506,32;357757,57;249073,47;308888,34;491968,68;548422,34;548422,34;
MG;3112109;Caparaó;509354,41;119714,51;176221,97;458884,34;222344,82;327033,15;401524,81;352521,61;1016422,17;521192,07;398486,36;
MG;3112208;Capela Nova;526910,67;532081,64;537743,84;825227,11;777767,26;811469,81;1190717,61;1313120,95;1933957,05;1713334,03;2034116,7;
MG;3112307;Capelinha;897593,02;994962,61;1172108,15;1128472,18;1417119,71;1746944,39;2470053,03;3052402,64;6591769,96;3211246,22;3012154,78;
MG;3112406;Capetinga;262018,93;264945,6;274352,69;415977,76;372750,92;667857,94;1008983,1;683887,95;3169464,41;6260675,01;1548760,53;
MG;3112505;Capim Branco;440174,43;4537016,25;342561,7;1429936,74;397237,42;492157,05;539324,34;424824,31;5333004,28;4174024,01;7165902,53;
MG;3112604;Capinópolis;520399,93;605615,46;659625,26;900742,06;885650,57;1128717,46;912631,79;1710787,66;;;;
MG;3112653;Capitão Andrade;0;0;0;0;0;0;0;0;;;;
MG;3112703;Capitão Enéas;0;259851,62;0;275860,5;252902,83;376760,77;571246,75;335953,63;1006378,56;1127232,19;989797,06;
MG;3112802;Capitólio;1363945,95;1213415,45;1192424,83;1423612,99;2052371,87;1564850,16;1857658,39;3470863,9;4294873,85;1904557,05;1982688,45;
MG;3112901;Caputira;768539,7;1060613,82;715161,52;127484;437202,98;334263,06;447295,51;767500,26;973057,49;1357375,86;942487,5;
MG;3113008;Caraí;476089,8;193057,94;442549,29;1284558,19;1855240,43;2708182,03;4071404,86;4667638,78;6347670,75;5308920,75;3880570,47;
MG;3113107;Caranaíba;912798,53;918728,83;978698,45;1086287,32;1418445,81;1415331,94;2164066,67;1571701,12;2353980,51;2631801,55;2551558,18;
MG;3113206;Carandaí;56110,44;95426,11;80071,9;354526,57;154500,1;800299,15;1906389,39;719246,27;496464,76;357354,53;919401,7;
MG;3113305;Carangola;676442,86;515689,36;442040,94;602288,95;1050310,34;642553,68;1172575,83;1507487,75;1787732,13;3172247,37;2223122,01;
MG;3113404;Caratinga;1910492,13;1911829,95;1853872,17;1797177,94;1657358,85;3421513,71;5638288,4;6104155,28;7007596,35;8169569,9;14806907,69;
MG;3113503;Carbonita;584458,35;543180,98;528492,74;373120,82;252227,95;359672,85;482713,2;490392,51;388048,89;803421,23;805838,85;
MG;3113602;Careaçu;1167425,76;593712,48;501964,61;346000,83;565979,08;752938,82;1116022,7;2221943,74;2942435,53;2039745,78;2374601,28;
MG;3113701;Carlos Chagas;610756,01;467238,92;554884,88;815159,68;905526,3;1051335,95;1221951,32;1827995,49;548128,18;675373,43;516536,12;
MG;3113800;Carmésia;242522,78;464856,09;455225,51;430630,87;621181,5;718968,66;807525,03;1021677,06;1602843,98;2140121,94;1909132,36;
MG;3113909;Carmo da Cachoeira;1027429,23;1083892,72;1416901,19;1081621,76;1311157,37;1075226,08;1198956,23;1634117,13;2973887,95;3694929,63;3060962,64;
MG;3114006;Carmo da Mata;0;0;0;0;0;0;0;0;440745,05;311533,6;172776;
MG;3114105;Carmo de Minas;0;0;409134,34;460308,71;613267,55;623312,49;1060408,86;708991,69;2097787,5;;;
MG;3114204;Carmo do Cajuru;0;0;0;0;0;0;0;0;;;;
MG;3114303;Carmo do Paranaíba;2933914,03;3382363,44;1908112,39;1535821,93;1686650,73;2467930,17;3461975,28;2864159,76;6262588,38;6879076,67;4659251,37;
MG;3114402;Carmo do Rio Claro;1156643,59;1041378,15;1023226,08;1114076,89;1423756,22;1664887,06;2145861,43;2172497,13;2648156,32;2404824,87;1240417,95;
MG;3114501;Carmópolis de Minas;511626,75;532045,84;419463,45;530614,75;445308,61;834096,14;606841,11;1119918,57;1339686,23;951484,74;1545654,39;
MG;3114550;Carneirinho;3589463,68;2305975,91;1842167,37;1001733,95;1216217,45;2037164,8;1859262,14;4356941,4;5208993,76;3792037,11;3097414,66;
MG;3114600;Carrancas;1024631,67;794072,32;952027,48;751628,15;1046450,93;1133917,06;804494,36;1572104,73;1793525,87;2336341,45;2681404,6;
MG;3114709;Carvalhópolis;0;0;0;0;0;0;0;0;;;;
MG;3114808;Carvalhos;818962,61;758208,57;774681,9;1242473,68;1417424,78;1364795,97;1446918,11;2610830,61;3438739,96;4318034,75;4709927,51;
MG;3114907;Casa Grande;919165,57;1009263,44;1225129,5;1338007,87;634979,71;651929,29;1407970,65;1776787,52;3869258,11;3605031,16;2449520,11;
