Despesa por função - urbanismo e habitação - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
BA;2928604;Santo Amaro;2511067,05;1261168,74;2923792,41;608921,72;9482080,26;11370371,66;14119873,53;2140502,07;7178664,55;8562014,66;8822303,3;
BA;2928703;Santo Antônio de Jesus;19551449,45;19913543,87;18512922,46;18053398,69;26657072,47;27781496,07;30705260,54;26694053,76;44353709,23;60487750,6;102349814,98;
BA;2928802;Santo Estêvão;5977673,8;3452031,03;3622827,63;4196399,39;11108779,83;12654417,1;17646101,06;15227358,72;16894536,19;25402729,79;42089126,9;
BA;2928901;São Desidério;16314735,31;17862959,82;28402267,21;17207428,86;23507321,26;25181142,93;28787527,19;31840825,74;27173473,11;43568851,97;31367277,56;
BA;2928950;São Domingos;2942808,94;1992555,98;1939846,32;2216790,88;2691103,68;2737860;3705468;2970702,96;3187404,17;3287981,68;3691509,7;
BA;2929008;São Félix;3376153,18;3710039,82;3162319,97;4683179,05;4132746,44;4760202,55;8432390,88;6874482,52;10309209,9;11736102,82;17888854;
BA;2929057;São Félix do Coribe;1967453,29;2005666,81;2888504,2;1993954,19;2099331,78;2483311,43;4196559,99;3405824,44;4372901,42;2122091,45;2279822,04;
BA;2929107;São Felipe;8495875;3800332,82;4409838,87;5137115,24;7193444,41;5113949,72;6451752,52;6341267,39;6584893,15;8911480,66;12337349,33;
BA;2929206;São Francisco do Conde;37062770,24;37682109,2;33920347,79;44678197,87;33149746,1;26621603,84;32693451,48;31086927,48;40318721,03;147181497,21;82332958,28;
BA;2929255;São Gabriel;3550619,45;3006133,23;1887750,25;2725843,04;4997527,94;7539640,8;7060604,35;5609563,94;8592796,13;9478080,02;19191055,89;
BA;2929305;São Gonçalo dos Campos;1760096,33;1850853,65;1141601,86;1817748,75;3012536,48;;4363142,37;3000870,04;8491405,63;15000530,56;15433153,35;
BA;2929354;São José da Vitória;981471,66;931970,93;399123,17;625480,66;1045319,67;941146,86;1547319,16;1507766,15;1703853,57;1064319,89;1441448,98;
BA;2929370;São José do Jacuípe;1699765,97;2016466,12;1916496,79;2078664,41;2830839,75;1611232,63;3081349,41;2033976,16;3981211,46;6306476,15;8206774,96;
BA;2929404;São Miguel das Matas;2561323,62;2999169,32;2823957,12;3001299,38;3284585,21;3506914,29;4234707,73;5899999,14;7364122,67;8488752,48;9712849,04;
BA;2929503;São Sebastião do Passé;6996527,24;7232965,91;8987359,05;8771850,48;12701645,24;11209446,97;16106756,56;9543637,55;18715273,61;27030794,59;44326086,27;
BA;2929602;Sapeaçu;;3459313,23;5765757,2;3577375,98;4088513,46;4169910,17;4953811,06;5987878,08;8427537,3;10182838,59;15362007,63;
BA;2929701;Sátiro Dias;2123748,74;4380685,76;5765757,2;3528273,22;5985694,23;7061229,81;7809103,19;7696606,76;19303861,23;23240374,49;29744706,15;
BA;2929750;Saubara;2895790,14;679467,63;1724253,03;2637503,16;4012983,02;3123376,54;1629304,83;2525017,41;4819499,28;2799493,64;1652522,32;
BA;2929800;Saúde;2774000,99;3464796,89;2999412,56;77192,05;392369,27;379495,56;1660102,62;707983,9;1227152,17;917758,33;1327666,98;
BA;2929909;Seabra;3279912,77;4371330,48;6917364,25;7313902,99;7807090,36;9915275,23;14650122,84;16378261,15;17019788,18;17876602,08;23697334,37;
BA;2930006;Sebastião Laranjeiras;3058264,3;2451488,55;3287939,47;3654695,22;3425482,09;2944523,42;3494845,71;2530443,28;5975417,93;6536608,38;6129412,21;
BA;2930105;Senhor do Bonfim;9796790,55;13051924,3;14732366,16;6346970,84;7533644,95;8806099;10585432,09;9124863,17;10431421,99;13155049,49;24707636,34;
BA;2930154;Serra do Ramalho;4490183,31;4249170,78;3350955,71;4612324,27;6265285,91;5306561,55;7845003,24;8054993,49;13200614,35;12464729,1;11041341,09;
BA;2930204;Sento Sé;7429998,08;4883826,53;8252561,04;7405587,5;10723261,3;12561567,72;16627394,1;28061510,87;27907948,82;28532062,72;41097918,63;
BA;2930303;Serra Dourada;2001791,19;1746308,89;2750556,36;2715345,46;2954254,62;2651954,48;5091120,01;3945408,62;5890655,71;4499557,17;5680032,15;
BA;2930402;Serra Preta;129052,43;779188,38;752837,4;793470,53;803609,51;366723,61;1759888,83;768835,8;13184247,73;11769055,03;10473298,5;
BA;2930501;Serrinha;13839724,91;11037966,01;12758296,4;14125670,39;9403438,19;12333359,66;29418999,38;27085768,57;28530297,48;25818503,22;36158234,63;
BA;2930600;Serrolândia;;2589004,36;2309099,51;2421179,99;3161335,2;0;7740799,14;5839023,74;7949741,14;12040758,08;11325478,58;
BA;2930709;Simões Filho;38379541,41;47671359,94;38124647,86;23279534,21;28262661,13;28730491,5;43061388,64;51051073,88;80388751,86;79061238,26;137404663,67;
BA;2930758;Sítio do Mato;1906150,51;1965064,25;12543428,51;5318198,66;4560173,94;4529627,6;4268618,67;13652819,61;8370662,28;16991529,16;24818882,2;
BA;2930766;Sítio do Quinto;1815717,5;1950064,55;1779747,19;2409132,11;3051821,21;3617129,21;5836278,75;5573686,57;7564979,15;7333496,45;12782082,17;
BA;2930774;Sobradinho;2107895,03;2182880,81;3332063,2;5959804,48;4675880,82;3651280,53;9017032,95;6369172,14;9184683,19;6366066,34;1640521,72;
BA;2930808;Souto Soares;;1137275,9;1137275,9;1424630,89;2244068,75;1122839,67;655869,87;1862325,19;2313455,04;3661953,42;;
BA;2930907;Tabocas do Brejo Velho;2302902,52;1583121,47;3196998,52;6092592,5;4742939,73;4087507,83;4509372,63;6449301,71;12062600,28;10643330,88;13544639,05;
BA;2931004;Tanhaçu;3593667,09;3525504,99;6185636,13;1095353,13;2457549,54;2084321,83;4469575,14;5282251,67;11334306,48;9865484,52;10881673,69;
BA;2931053;Tanque Novo;3097839,73;3829233,28;3230163,12;4104491,55;3274158,38;3939859,24;6487991,21;6311775,25;12183518,05;9093512,63;12907846,91;
BA;2931103;Tanquinho;2235909,52;1893945,93;2006932,81;1879646,17;2588837,27;2872345,92;3200463,68;3256916,99;4828128,96;4411123,99;6111896,26;
BA;2931202;Taperoá;3594062,3;4029954,03;6833973,49;4711025,14;4480311,1;5778479,08;7111474,95;5589621,08;2984852,61;2836308,09;1679056,99;
BA;2931301;Tapiramutá;;3931917,24;1863283,29;319791,21;1201399,67;983024,66;2343111,76;5218632,01;117217,86;4923457,73;158434,97;
BA;2931350;Teixeira de Freitas;30165772,79;42497388,17;39837726,8;38775947,48;46211204,31;51949256,16;42298340,3;52479125,27;77712789,38;106567164,27;104607577,57;
BA;2931400;Teodoro Sampaio;2539219,39;1832025,12;6449800,74;3976723,65;9669074,91;5917716,44;3676430,63;4684881,83;7411056,82;6029583,22;7782266,47;
BA;2931509;Teofilândia;2308743,03;1904695,83;2168649,11;2057493,94;3572532,72;5164322,65;9776085,85;5399347,69;6054099,03;8023569,27;13020564,88;
BA;2931608;Teolândia;5380028,59;5214307,12;5914788,99;6411980,46;6807881,49;10718644,46;11156766,91;10325171,86;14434965,66;16483951,91;17380153,45;
BA;2931707;Terra Nova;3516839,03;3819490,23;3839520,91;2047093,36;703745,83;504157,93;362523,81;1917995,29;869461,43;1847280,97;947037,33;
BA;2931806;Tremedal;1743449,4;2728047,62;4792366,56;4916857,25;3647874,2;5805408,6;5976558,29;5658459,35;12308657,59;9177657,23;9714817,23;
BA;2931905;Tucano;4004894,39;5997898,73;6427587,67;5916402,64;8822795,21;11529009,12;13242148,82;21615251,82;29455958,07;31246540,71;57969451,5;
BA;2932002;Uauá;5099732,51;3412696,34;;5450861,91;3077742,6;7789315,75;9278734,67;8331935,45;10343763,55;11421182,61;19443863,54;
BA;2932101;Ubaíra;3274155,75;3679981,9;4090688,68;3111326,89;3081437,21;3818077,26;11419813,49;6144841,45;12833569,47;9202070,99;19453108,34;
BA;2932200;Ubaitaba;395125,17;580458,47;0;458509,69;1538601,8;1112417,68;4952117,25;814031,86;2459285,2;1709065,12;2383059,74;
BA;2932309;Ubatã;5514828,62;3482675,86;5804386,02;6950777,11;6906208,61;7311722,23;9424350,14;10914919;11611662,28;9812152,1;11835455,48;
BA;2932408;Uibaí;3269641,78;2696397,92;3112645,17;3834555,6;4426430,07;6947580,79;8485943,65;10300828,08;4228379,6;3889156,83;4421052,33;
BA;2932457;Umburanas;1641568,76;1804740,74;1981222,83;2942976,42;3611031,23;2586300,76;1718568,65;6153645,72;4514936,66;4093176,04;5116693,58;
BA;2932507;Una;2577188,38;2863790,34;3101701,78;2774401,56;647635,14;467671,03;1067531,45;742538,88;981835,91;967662,21;221758,4;
BA;2932606;Urandi;4027748,56;5208110,26;5944233,63;5151446,76;6014495,03;6599524,68;8602992,56;9549796,01;13804949,53;13499314,62;18440043,53;
BA;2932705;Uruçuca;1241869,28;2302966,57;1761118,43;776088,33;1399605,07;1429131,45;1673694,53;2557041,88;501738,9;951340,24;444575,13;
BA;2932804;Utinga;1766532,24;1790965,08;2827637,85;4795523,39;5590983,67;6940880,87;7499500;7954535,96;10476082,09;14259127,58;27494684,58;
BA;2932903;Valença;9838984,65;7972347,64;7797117,81;5680047,14;6152659,49;4793018,99;8781559,63;4263160,5;;11895837,54;25543833,4;
BA;2933000;Valente;3124391,41;4628362,28;;5219978,1;1089332,68;1057488,72;2723797,7;666630,25;1473861,57;2128593,83;5126047,63;
BA;2933059;Várzea da Roça;2976778,83;3557629,02;319541,02;4968508,03;6574095,8;4485312,81;6584164,24;5804055,73;7454232,69;9825759,26;10931226,89;
BA;2933109;Várzea do Poço;2116063,78;1436617,96;2532835,69;2578081,61;2307020,81;2341988,22;2523540,94;3072770,2;5584338,37;4868510,72;8133789,7;
BA;2933158;Várzea Nova;;2949925,52;4445902,85;3556441,92;4995568,43;0;3952078,32;5779506,03;12305889,25;7820527,09;10694518,74;
BA;2933174;Varzedo;1769432,53;1488921,53;2243202,23;2007614,93;2471693,28;4311360,53;5066020,94;5828362,48;8388263,39;6582810,59;12273228,18;
BA;2933208;Vera Cruz;622910,39;10632580,8;14584909,86;13155111,13;20922332,87;25129984,56;25842186,36;33380057,95;54197284,25;42652311,4;54821144,43;
BA;2933257;Vereda;1006306,42;1887720;1394229,85;1807578,83;1497240,34;1782903,14;1986879,11;2449256;5413968,81;6137898,41;11084646,59;
BA;2933307;Vitória da Conquista;64310169,03;71348258,72;76498938,12;73501201,75;70850530,19;116343037,15;157073354,94;168120881,75;197707809,55;210419566,35;328644517,56;
BA;2933406;Wagner;2125035,74;1961209,7;1990515,56;2643644,35;2811896,17;3551956,44;3972300,95;4298284,05;4595056,38;3214468,12;7599901,78;
BA;2933455;Wanderley;1221777,17;1834292,14;1448410,96;2226324,24;1929642,76;3605581,58;7251958,41;5051933,76;7265122,77;5768325,55;5645428,8;
BA;2933505;Wenceslau Guimarães;1969778,43;2599723,55;5425406,99;3846882,16;5951570,1;7089359,44;11043144,93;7567050,72;5415651,17;15557899,36;15583093,89;
BA;2933604;Xique-Xique;1400233,17;4362315,39;1690481,72;1047510,11;6929225,76;7492350,88;9616263,62;8009815,19;5742234,34;5579626,55;8985428,92;
BA;2999919;Trancoso;;;;;;;;;;;;
BA;2999929;Barcellos;;;;;;;;;;;;
BA;2999939;Olivença;;;;;;;;;;;;
BA;2999949;Villa Verde;;;;;;;;;;;;
CE;2300101;Abaiara;1593218,85;2392031,18;1713197,65;1863619,83;812184,47;2116917,44;2399167,07;1693791,1;1648245,53;1861842,61;1872479,81;
CE;2300150;Acarapé;3258087,53;3445103,91;3567459,03;3999959,29;3668481,59;4399905,16;3944031,56;2158217,68;2936193,73;3991551,03;7744044,67;
CE;2300200;Acaraú;8647360,41;8053757,05;10078623,76;8692273,22;10208562,4;10054375,53;22330394,33;26921730,35;13891962,01;20322315,84;20738445,87;
CE;2300309;Acopiara;6850033,75;7250736,77;9058770,03;5722928,3;6368429,01;7130719,28;10965920,23;9996300,4;11565772,26;12906020,57;19747788,32;
CE;2300408;Aiuaba;141825,98;646112,74;132924,59;1072872,06;2016441,6;1613479,53;1470871,52;2129517,42;2108827,13;3386823,61;2936294,15;
CE;2300507;Alcântaras;2509643,7;2905077,06;2694149,27;1469478,92;1158294,02;651773,65;1390991,21;1526759,53;1462139,82;2938786,83;3812281,71;
CE;2300606;Altaneira;455361,3;1212200,29;659958,51;435044,16;0;199955,98;864906,23;1728561,81;1419865,79;930862,64;2663534,54;
CE;2300705;Alto Santo;5848485;5165610,03;5768949,09;5230568,14;6025269,54;7567990,03;9281925,76;9575786,07;15330247,3;11905495,73;25593328,96;
CE;2300754;Amontada;3176236,76;3030635,15;3116062,64;3608895,76;5311005,58;5568706,38;4642919,75;5774086,37;18661357,03;22195297,44;35223946,09;
CE;2300804;Antonina do Norte;455724,65;694868,13;372053,82;281336,89;430605,7;548205,58;46118,45;534720,97;1474396,24;1465529,5;2029521,84;
CE;2300903;Apuiarés;2339155,28;2982730,9;4174465,79;2515834,45;3479107,12;3780313,36;3744188,75;2828619,09;4959994,99;5509516,95;4549661,95;
CE;2301000;Aquiraz;19244476,74;23622002,4;42818421,07;30157652,39;46334413,18;51718663,03;53678933,86;55941763,41;81641656,29;82390252,51;99165380,78;
CE;2301109;Aracati;6580364,87;8595363,89;10249741,82;10281829,39;25071625,27;23967360,96;68620108,96;36879558,75;62023843,43;23552500,17;43835548,17;
CE;2301208;Aracoiaba;2111756,79;2346281;1999576,43;3021199,23;3010143,62;1603027,21;1433810,36;4501706,97;12183283,65;5079698,65;7036365,86;
CE;2301257;Ararendá;1227866,03;356050,95;1371230,61;1745554,08;2360711,25;2116935,23;4264836,17;4250269,2;4275723,76;3289726,75;7900497,8;
CE;2301307;Araripe;1516473,72;1368080,5;2143699,76;2209994,5;3188616,52;2349697,21;4167551,12;2946857,78;4066644,56;4713222,89;7048822,65;
CE;2301406;Aratuba;1120138,51;1153986,31;1209810,75;2306479,63;2450796,27;2116559,73;2189977,72;2043928,38;3624844,7;6007190,23;6599532,93;
CE;2301505;Arneiroz;1477077,74;1804470,71;1570218,12;1430170,19;1931580,37;1858205,12;1738326,9;2134861,42;4529258,94;2534057,56;2443709,22;
CE;2301604;Assaré;2586035,8;605294,06;1003536,74;1241726,84;964448,49;809856,21;1360215,33;1833368,56;10710531,08;12460066,75;17821211,73;
CE;2301703;Aurora;2363002,39;2236501,7;2522554,43;2942861,74;2668747,39;2643805,6;3551358,11;3268997,47;4684072,73;4718089,61;4866916,21;
CE;2301802;Baixio;1096216,31;1134886,56;1827715,66;946388,06;567059,58;1107286,83;888827,38;940431,58;1610533,68;1129152,53;2339732,42;
CE;2301851;Banabuiú;3505767,62;4002665,82;5202597,75;2866636,34;3674762,75;5465187,6;8300202,03;8840452,48;10973278,21;12478286,86;12920541,97;
CE;2301901;Barbalha;11810789,56;11777245,07;9283081,49;11431738,27;7089805,91;2534033,72;5340134,52;1968135,07;1014755,09;1421601,55;2500017,85;
CE;2301950;Barreira;543053,42;886216,2;943233,91;1324923,57;1636138,96;2758645,41;3643682,64;668463,97;2647936,28;3233091,72;4884993,17;
CE;2302008;Barro;1191377,64;1140511,34;1437274,33;1307619,27;2069019,38;1337785,23;1956436,59;2621283,6;2335350,58;2709025,07;4838128,85;
CE;2302057;Barroquinha;566793,6;505671,87;482160,9;633761,36;720289,05;898553,22;1200566,65;1002400,1;761949,11;1058634,64;1519637,6;
CE;2302107;Baturité;;2542603,31;3095602,53;3989851,8;5048403,39;5340856,67;6046488,68;10550881,51;13814556,54;10795427,23;17133663,68;
CE;2302206;Beberibe;8598702,32;10825468,52;14140399,32;7793161;7857846,84;6738994,01;10793353,51;9721717,16;18844062,97;22862344,04;32065238,9;
CE;2302305;Bela Cruz;3214649,2;2113571,82;5889220,49;2014073,75;1645527,36;2094582,89;3144044,82;3493005,4;4183125,78;5738625,21;5370233,44;
CE;2302404;Boa Viagem;7771773,2;8115957,1;8925721,29;5996381,27;7435107,06;4435451,62;6878444,31;8003738,27;16048596,49;30545516,26;38174914,54;
CE;2302503;Brejo Santo;11389307,97;10483280,31;8739157,97;7845706,41;36519661,2;2538996,6;9192336,43;19557064,53;12006377,35;12965260,2;35483878,94;
CE;2302602;Camocim;3668729;4821134,43;6883416,42;6521948,6;6777165,97;4865322,11;16083875,77;6761755,35;6456955,52;9357901,27;10848652,91;
CE;2302701;Campos Sales;2374288,92;2250392,73;3778205,67;2509781,56;2557950,22;3512337,17;7234814,84;8568799,52;9501281,56;6422643,94;2498671,75;
CE;2302800;Canindé;8860500,82;8610444,04;13160756,83;8532210,37;11312548,93;10695709,97;16116999,18;15471567,46;20682384,47;20813739,25;28317165,95;
CE;2302909;Capistrano;1031565,54;1080525,13;905982,23;1488986,71;474766,08;2595405,69;3160762,41;3032625,86;5669959,37;5526190,04;4083054,64;
CE;2303006;Caridade;2962116,98;2538648,33;2706506,86;3005881,4;2782647,92;3055467,94;4678034,82;4913058,09;10494492,05;9639302,27;12022362,29;
CE;2303105;Cariré;12459986,42;7509358,39;5321865,42;6821827,86;5464855,48;7941823,58;8636625,35;7551158,49;9658936,77;16697010,35;17262823,88;
CE;2303204;Caririaçu;1849307,37;2092784,18;3049599,85;2057470,39;2127053,27;2126380,81;2288960,59;2550856,74;3395204,21;3194738,99;3788184,57;
CE;2303303;Cariús;382682,74;285126,08;1142299,87;894879,98;1377408,69;1164170,53;2394980,41;1113421,99;2226280,16;5320518,93;3967736,24;
CE;2303402;Carnaubal;2091214,22;3258171,51;4132063,08;2259650,44;2685189,67;3253384,38;4836205,4;3780842,5;4403669,95;4170133,16;6237549,5;
CE;2303501;Cascavel;12089487,75;15449449,55;19299027,18;16635934,01;17483111,28;14829036,85;16286220,19;20030474,36;20006437,95;19600224,69;27489456,41;
CE;2303600;Catarina;2063647,14;2835255,94;2899786,65;5486584,03;5833243,55;5446473,56;6068881,92;6652763,85;4099512,09;5124312,1;6006418,39;
CE;2303659;Catunda;2025264,51;2187734,57;7354470,99;2284844,71;2131019,57;3522653,24;3506028,95;2304140,27;6088582,78;5659818,31;9221219,75;
CE;2303709;Caucaia;72007506,85;86331244,8;40772896,35;29110297,38;39790332,24;66895799,56;228105385,83;127209742,86;156085681,98;130752708,05;150699053,05;
CE;2303808;Cedro;2598072,56;3500166,32;2180016,69;2719179,71;3820386,87;3105022,64;3330725,02;3109777,34;3586948,66;4924383,54;7344057,28;
CE;2303907;Chaval;1913742,21;2512292,36;1796911,55;2864488,78;1604945,26;1390454,71;1776245,73;2592488,17;1542630;1982785,59;3547895,99;
CE;2303931;Choró;1163248,47;1022193,92;939979,07;1335908,77;1524225,45;1348342,57;2048217,87;2284522,83;4412732,31;3309933,06;5690032,13;
CE;2303956;Chorozinho;983153,49;670030,8;269180,5;678638,6;5381996,01;4269292,95;4307591,64;4054239,94;17747193,02;18897980,57;24522164,11;
CE;2304004;Coreaú;3834266,24;5197178,49;5298644,63;3131490,88;8644103,79;6376148,36;7635977,62;6410686,21;13162875,41;12088990,83;16863403,04;
CE;2304103;Crateús;1987710,85;1845392,04;1666090;312704,87;693512,69;829043,33;1212144,78;547741,57;600000;2426265,26;1368640,25;
CE;2304202;Crato;10717845,58;12797950,4;9738036,31;8317627,14;12798108,78;22000529,59;35646227,15;36852669,14;32964476,21;30606132,19;47562548,87;
CE;2304236;Croatá;1904684,06;1557487,82;2587450,49;4592997,18;4130516,46;4221229,58;4486969,99;2141587,76;4414138,85;6458206,44;7562028,67;
CE;2304251;Cruz;2872746,67;4855182,51;5829815,81;5164101,4;8532390,67;7624562,79;8494654,15;13963140,03;22568971,75;17777141,3;21260591,58;
CE;2304269;Deputado Irapuan Pinheiro;1281490,82;1493801,35;835722,12;1048963,62;1527993,88;1298235,38;1846357,47;900413,7;5613365,36;6643809,52;9013373,45;
CE;2304277;Ererê;492882,86;633760,86;663254,47;3177;565216,25;168783,91;123638,44;208799,68;659795,86;2495910,17;681408,01;
CE;2304285;Eusébio;3035673,13;8286913,29;8788787,3;17045314,28;17986580,27;20105636,14;26563288,92;36531485,98;63360202,52;56925369,71;39995921,56;
CE;2304301;Farias Brito;2039721,31;3049775,04;2282131,53;1716705,46;4797931,09;1509457,76;3395979,92;781322,69;5146338,07;3778406,13;4759237,21;
CE;2304350;Forquilha;3527539,42;3310138,94;4550941,37;2190111,59;2504867,2;3695885,66;3157442,82;2650534,5;3286509,88;4501449,05;11101462,07;
CE;2304400;Fortaleza;749462541,44;794244287,52;814235198,69;748727003,55;751874644,71;1056844675,32;1119326662,72;938659509,76;795661465,03;1226614246,92;1528784541,18;
CE;2304459;Fortim;2617836,11;3533848,24;9305554,73;3986737,23;7165890,26;9598354,84;9083832,83;7932010,27;16142242,73;15848603,52;17818533,25;
CE;2304509;Frecheirinha;6130704,21;3945740,69;6729400,97;7419444,35;5761824,45;5892790,04;7177882,27;7589060,77;10018345,83;8527534,57;8263698,33;
CE;2304608;General Sampaio;1263866,23;1776282,03;1282364,89;1659473,04;1775047,9;1635756,92;263620,48;816827,15;760171,48;404244,66;466309,4;
CE;2304657;Graça;1631879,23;1561211,16;3429704,46;3335834,91;3623171,58;5017605,6;4786657,17;3005264,3;4923739,44;3840039,74;7823468,07;
CE;2304707;Granja;8096406,82;9370826,72;11205711,36;11855995,68;11938459,24;13474492,61;15485785,3;27145708,63;18687229,35;16872098,38;6969976,78;
CE;2304806;Granjeiro;1246070,97;545276,05;1165387,37;543694,71;833071,87;680454,94;1751981,85;3424954,61;4415625,23;2580978,96;7019028,95;
CE;2304905;Groaíras;2228001,18;2003908,99;3797523,16;2741510,56;3289575,41;3174852,43;4141108,69;4796078,83;5394992,57;7300745,77;8983976,1;
CE;2304954;Guaiúba;3950920,99;4893438,58;4429489,61;7120502,97;2894873,96;2471037,33;3198161,32;2994292,23;6009289,98;6971915,43;10546443,02;
CE;2305001;Guaraciaba do Norte;7428501,71;7156952,94;7051751,79;7769112,42;9539796,23;9979904,92;12883167,95;14673293,19;16236275,05;41274906,21;23309518,34;
