Despesa por função - segurança pública e defesa nacional - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
SC;4206900;Ibirama;0;0;0;0;0;0;0;0;;;;
SC;4207007;Içara;2903127,63;1829678,72;1570447,69;2113731,69;4126830,82;4211538,75;1542899,22;1813369,13;3069665,09;2718427,05;3452374,99;
SC;4207106;Ilhota;617297,66;231422,42;283239,78;322741,57;272968,23;319571,29;337269,67;287235,49;488489,63;927457,64;673110,53;
SC;4207205;Imaruí;27365,32;26359,71;38480,88;30913,84;21328,68;41610,09;138662,4;365596,66;305256,46;362516,71;502536,4;
SC;4207304;Imbituba;1393165,25;1368556,09;1520632,9;1874993,14;2016636,57;3345698,79;2100462,94;3091827,81;3245137,23;2947966,72;;
SC;4207403;Imbuia;;0;0;0;0;0;0;0;;;;
SC;4207502;Indaial;3518992,74;2676082,32;2001294,62;1680111,3;3929520,94;4930664,14;4295950,4;7860359,17;8450215,12;8408334,13;10223652,75;
SC;4207577;Iomerê;39049,31;114383,58;53163,11;48615,1;73104,54;67399,19;73270,94;73795,59;377711,02;283184,72;140942,28;
SC;4207601;Ipira;127393,46;127580,02;472278,38;1045143,39;518143,97;1591145,3;1217659,69;1151122,4;424177,55;1262533,02;;
SC;4207650;Iporã do Oeste;215886,94;185259,2;360029,78;203017,51;562629,35;376474,5;397357,76;397307,73;492592,99;687820,04;766432,52;
SC;4207684;Ipuaçu;72684,83;61732,41;51217,4;75807,4;63106,57;86885,61;310989,97;509019,23;103379,35;168584,77;90023,26;
SC;4207700;Ipumirim;68000;105935;537895,22;259138,78;1282416,43;227788,12;144846,75;204892,03;184382,91;349173,22;308023,37;
SC;4207759;Iraceminha;21801,79;8021,72;39859,91;22542,08;32510,19;92125,7;49827,63;48882;76647,14;107774,13;66217,33;
SC;4207809;Irani;31512,68;49594,34;78649,03;93459,81;143270,54;117570,74;163736,44;290663,09;136685,47;138143,54;710091,31;
SC;4207858;Irati;16312,67;10987,95;16145,36;20652,68;22494,02;16550,81;29038,1;11999,2;49460,44;90333,29;118789,55;
SC;4207908;Irineópolis;44474,06;40657,51;85635,28;75532,17;115618,18;129024,64;558953,93;69993,62;954835,84;681206,84;620417,93;
SC;4208005;Itá;101296,43;102502,24;614195,51;144752,44;195405,44;325947,18;469302,73;411011,49;845708,58;918976,77;1026868,97;
SC;4208104;Itaiópolis;78448,91;91616,77;59579,73;73708,45;168067,53;136334,77;217778,94;476751,92;292445,15;211026,27;724181,69;
SC;4208203;Itajaí;18407620,9;21327135,68;20293980,15;22630364,42;23451624,04;24213524,15;25624704,53;25141911,14;30300166,47;23583998,59;33667168,7;
SC;4208302;Itapema;;1837110,99;1849710,04;2538247,22;4082026,52;6458007,98;6047515,21;6517850,18;24250475,15;26681491,78;22110748,07;
SC;4208401;Itapiranga;;143390,73;289633,73;119411,06;137470,63;152848,47;119775,41;130571,03;201999,52;242602,33;647100,1;
SC;4208450;Itapoá;236946,39;283205,04;173880,3;117939,24;725803,82;4072603,22;1813140,01;2075995,41;3134427,68;6861567,68;4874627,72;
SC;4208500;Ituporanga;596474,02;829554,21;666549,1;881169,58;489611,37;377875,43;440390,46;587576,27;475252,93;713270,26;913857,71;
SC;4208609;Jaborá;26791,33;30324;36297,09;40696,11;78910,01;92836,86;91585,99;70117,44;197153,85;274208,15;199814,82;
SC;4208708;Jacinto Machado;0;0;0;0;0;0;0;0;145466,59;144108,46;142358,64;
SC;4208807;Jaguaruna;72085,1;132557,5;54828,4;89980,99;178271,37;566733,99;466268,3;444447,08;694880,48;691102,78;1548228,23;
SC;4208906;Jaraguá do Sul;2677616,97;3098002,71;3094654,81;4377875,05;4629983,45;3362522,68;4538144,21;5141400,37;7063774,43;9966536,89;6916381,55;
SC;4208955;Jardinópolis;12109,86;28748,79;31781,63;28613,33;132298,77;142109,41;258164,4;115787,43;239172,53;162665,65;129201,26;
SC;4209003;Joaçaba;1517048,03;2115525,37;2243796,88;1875650,7;3290887,64;3424352,41;2312774,97;2025714,41;3420687,15;3193105,57;3728379,44;
SC;4209102;Joinville;30207329,61;35682151,12;45730514,56;44748779,56;47020116,33;42709616,09;46830628,67;41224929,73;48713671,35;55824506,71;71715515,42;
SC;4209151;José Boiteux;133863,04;33756,64;24183,37;154392,75;73231,59;78802,41;98625,57;82847,22;62939,55;40869,65;33620,34;
SC;4209177;Jupiá;;27585,33;30090,18;61490,65;38105,83;62054,14;284112,78;79579,72;340981,37;137003,25;89736,77;
SC;4209201;Lacerdópolis;12634,82;15473,78;23099,55;30907,58;46982,54;50159,58;36765,4;53074,85;71092,08;107983,95;68486,15;
SC;4209300;Lages;2629795,7;1653909,02;1560028,08;2681473,29;2419083,12;3275710,2;2874297,6;2575274,75;4698262,21;11595383,47;10032633,53;
SC;4209409;Laguna;486801,15;1141535,2;689171,42;616366,31;2195213,99;2127147,26;2066271,79;2132355,66;3262798,73;3501605,49;3075757,69;
SC;4209458;Lajeado Grande;18063,44;19420,87;25732,13;13829,47;23944,47;31097,3;29533,89;77921,83;191582,83;49414,68;50939,66;
SC;4209508;Laurentino;351327,05;1105628,58;154749,97;193022,1;72078,49;82080,22;71329,49;111807,77;194080,3;598440,86;266400,46;
SC;4209607;Lauro Muller;108229,26;88551,14;185037,78;133524,64;95611,82;117937,75;109687,75;134365,4;406915,72;407617,2;621974,21;
SC;4209706;Lebon Régis;159312,95;92812,95;73696,51;124830,12;331926,92;269674,18;138339,58;146506,55;725466,61;280952,66;383605,06;
SC;4209805;Leoberto Leal;0;0;3000;1000;0;665;7946,4;0;;;;
SC;4209854;Lindóia do Sul;53267,29;53892,24;47990,9;54375,5;48771,93;36089,93;43104,49;60186,58;114972,67;72339,19;147508,99;
SC;4209904;Lontras;478533,09;60046,52;249329,76;47031,68;214289,84;288251,01;156970,2;614962,23;274282,27;340245,74;1038992,86;
SC;4210001;Luiz Alves;354593,83;343739,47;305473,56;293876,13;1445463,01;1115900,57;569107,69;598058,94;678579,97;1727559,14;2725957,83;
SC;4210035;Luzerna;131800,27;119920,22;175900,18;125010,78;427132;630046,94;634624,78;637999,65;620912,33;781088,94;1168585,24;
SC;4210050;Macieira;13746,97;10513,86;12938,59;13516,15;12221,66;15337,66;11689,41;4870,63;29304,23;39301,25;16851,46;
SC;4210100;Mafra;;630333,04;689340,5;679856,64;683683,71;936041,11;0;725467,98;1466313,49;944740,06;1090875,85;
SC;4210209;Major Gercino;2588,45;5892,44;11400,92;13837,76;41186,47;50773,88;86585,83;74846,6;81258,25;;84292,02;
SC;4210308;Major Vieira;0;0;0;0;0;0;0;0;;;;
SC;4210407;Maracajá;;68449,75;35193,81;88833,45;115295,38;151424,47;450489,87;326842,96;179113,89;167581,72;281344,3;
SC;4210506;Maravilha;1048243,69;716557,75;514891,14;1493275,42;1364906,61;1039922,41;932310,94;1338076,62;1123503,75;1207963,8;1524241,06;
SC;4210555;Marema;28582,18;40155,67;9408,9;9015,61;14012,17;22611,66;24259,62;26834,94;46572;71649,99;43845,9;
SC;4210605;Massaranduba;186041,55;199559,47;112568,37;102675,9;319110,63;2297506,68;414796,23;274100;583682,17;497987,55;754693,83;
SC;4210704;Matos Costa;183265,75;75403,05;25584,46;34251,38;40039,22;34893,83;51974,96;31319,73;67923,04;59129,49;45749,88;
SC;4210803;Meleiro;0;0;0;0;0;0;0;0;;;;
SC;4210852;Mirim Doce;28223,88;27010,18;17461,94;24765,35;29869,54;12821,66;18105,03;45825,58;16928,62;885;;
SC;4210902;Modelo;86477,79;88656,47;108143,94;117128,82;136692,1;94292,31;71187,84;98674,34;462596,24;239761,47;116652,21;
SC;4211009;Mondaí;259101,29;63366,33;184564,36;69755,22;291443,08;204603,49;862143,85;859436,98;658997,68;677394,08;737519,81;
SC;4211058;Monte Carlo;107880,23;133648,89;120993,91;131856,25;135396,85;285014,15;226876,99;597583,28;370715,58;538314,32;844026,55;
SC;4211108;Monte Castelo;174398,1;30756,93;20808,29;220660,02;144947,54;254955,57;325582,83;270256,17;230670,83;322669,75;333612,14;
SC;4211207;Morro da Fumaça;;256024,22;272680,07;399805,15;778986,75;921760,45;615578,46;646677,68;1290104,81;851584,88;1312292,61;
SC;4211256;Morro Grande;46757,91;54150,07;55511,33;60134,94;57414,63;79064,34;44850,89;61647,16;97895,87;107775,7;163275,99;
SC;4211306;Navegantes;4054334,69;3364291,6;3229815,62;3176812,48;3388052,93;4429111,31;5547264,65;6821340,2;10364675,11;16376569,98;15885110,64;
SC;4211405;Nova Erechim;32594,53;34054,08;82108,15;35947,62;32459,31;41712,42;33731,72;47007,81;96485,02;79901,5;115728,62;
SC;4211454;Nova Itaberaba;15857,47;20073,47;14461,67;14015,99;19790,47;38681,87;35458,39;33353,71;50974,88;95033,31;84936,3;
SC;4211504;Nova Trento;1283708,45;49991,04;52027,81;56599,36;346774,68;447958,98;354146,19;523877,7;740367,38;1334798,86;798560,58;
SC;4211603;Nova Veneza;0;0;0;0;0;0;0;0;;146310;154733,3;
SC;4211652;Novo Horizonte;5324,31;7937,28;15842,67;26248,86;23566,45;15915,1;37616,11;74060,58;35200,44;24480,08;49626,05;
SC;4211702;Orleans;;201337,81;163550,73;197300,16;152702,94;322319,92;262407,49;244175,68;456914,23;187024,56;290317,52;
SC;4211751;Otacílio Costa;340199,75;340794,45;286049,95;343224,13;311493,27;417027,54;533476,17;408193,63;418628,54;533389,3;761844,81;
SC;4211801;Ouro;116950,72;67898,02;185182,72;189422,77;201123,24;265670,63;340025,04;279265,04;445004,44;392154,08;481188,71;
SC;4211850;Ouro Verde;106597,65;16769,22;7907,1;15860;14412,15;16702,92;31572,35;62503,91;17543;26467,94;6803,14;
SC;4211876;Paial;35513,11;6788,93;8574,17;24686,15;29347,82;30442,66;30570,15;26579,94;33669,52;49985,07;34343,44;
SC;4211892;Painel;;0;0;0;0;0;0;0;;;;
SC;4211900;Palhoça;6515110,78;6451039,39;8373010,99;7220337,95;6923524,54;9880775,68;7958262,7;8559728,35;11101597,04;12794159,68;13987519,01;
SC;4212007;Palma Sola;251766,37;166545,19;122675,81;100594,7;384790,75;400702,57;484645,08;633484,79;929881,15;593230,71;634453,91;
SC;4212056;Palmeira;0;0;0;0;0;0;0;250,36;;52308,54;40156,19;
SC;4212106;Palmitos;299932,81;220076,37;502947,21;217677,83;417599,19;358493,35;633509,23;382129,01;482969,12;449506,52;455850,14;
SC;4212205;Papanduva;533460,68;636052,94;481339,36;628173,26;710733,82;738741,6;697951,4;723853,86;1067540,67;795620,02;913318,5;
SC;4212239;Paraíso;26951,1;28064,14;28296,19;41722,19;32667,49;56612,85;91602,99;64932,35;867093,59;145575,03;164552,68;
SC;4212254;Passo de Torres;0;0;0;0;0;0;0;0;;;;
SC;4212270;Passos Maia;37356,08;25889,81;33488,51;51734,66;42083,69;28917,03;28479,88;64461,99;80330,68;103087,23;167911,35;
SC;4212304;Paulo Lopes;0;0;0;0;567,84;9498,36;3186,6;11740,85;113777,77;222851,77;246553,47;
SC;4212403;Pedras Grandes;0;0;0;0;3998,55;17368,05;21395,9;69117,55;55068,66;58221,86;105482,38;
SC;4212502;Penha;471210,54;374741,32;319069,37;796233,4;1109379,07;1314883,98;1420734,71;2161602,05;2108960,98;2302538,22;3287109,02;
SC;4212601;Peritiba;19185,56;19306,99;11835,24;10497,21;24758,73;39128,6;94756,85;134258,31;122388,21;146100,72;694181,88;
SC;4212650;Pescaria Brava;12799,71;0;0;0;27985,03;23922,95;18968,31;22340,85;40928,02;28440,77;37191,04;
SC;4212700;Petrolândia;;47458,62;62233,63;31933,85;47136,21;42011,82;256586,18;83046,18;77416,58;78367,41;131040,74;
SC;4212809;Piçarras;;428298,45;423824,65;3887529,31;751698,91;944834,14;1889887,42;1380273,1;3743969,62;3660005,11;3144060,36;
SC;4212908;Pinhalzinho;609294,85;465579,57;607719,83;1310826,78;972272,52;1029868,94;1049966,51;1139729,04;951264,23;843400,54;1037240,72;
SC;4213005;Pinheiro Preto;167133,51;102495,01;83663,6;72792,44;82471,28;300777,43;173034,46;144616,1;149935,98;348329,58;567300,63;
SC;4213104;Piratuba;218239,6;344526,52;365456,74;250309,02;336096,01;414990,21;559504,32;367624,19;529835,39;555353,27;709922,01;
SC;4213153;Planalto Alegre;1269,89;1989,19;9864,25;23874,16;58704,75;64045,78;61219,51;85285,23;103625,92;144559,67;65622,17;
SC;4213203;Pomerode;614321,01;184896,73;202270,34;205031,54;325045,05;1216238,33;415582,68;593073,07;635567,68;688739,32;893880,33;
SC;4213302;Ponte Alta;10781,11;14476,92;17197,32;21930,06;14352,34;25758,59;32241;42160,88;29267,41;33902,36;47048,49;
SC;4213351;Ponte Alta do Norte;27228,82;25403,09;83562,91;31772,33;18306,24;215127,4;2384195,36;162732,88;92696,86;78486,35;101324,85;
SC;4213401;Ponte Serrada;102588,69;85226,09;57725,68;184605,01;135420,24;241936,99;157686,21;176028,85;323681,7;233509,55;433075,71;
SC;4213500;Porto Belo;287940,03;490011,7;1311892,3;1704676,75;3088578,12;3352175,59;2985122,35;4561002;6546239,77;7448356,71;10031085,43;
SC;4213609;Porto União;994477,69;467395,19;420280,63;491632,01;422757,82;508787,97;635805,01;407287,21;839099,08;842153,96;1075595,26;
SC;4213708;Pouso Redondo;196861,09;179462,6;466744,09;382084,71;456691,83;468851,12;489234,71;733373,1;464469,74;507851,93;421793,94;
SC;4213807;Praia Grande;;83830,61;74871,21;80478,44;189393,69;286552,22;200331,06;192684,74;209646,48;288422,39;358272,77;
SC;4213906;Presidente Castelo Branco;7079,17;8656,42;7476,57;20284,66;25049,31;26299,38;28177,5;15605,6;33288,56;62322,85;60552,31;
SC;4214003;Presidente Getúlio;7125,67;9353,26;4117,47;11062;14271,54;7728,55;4597,95;4912,77;1664,94;34035,43;1754,84;
SC;4214102;Presidente Nereu;;0;0;860,5;42916,52;22711,32;19936,56;48089,56;32088,33;46224,67;116387,82;
SC;4214151;Princesa;;42102,52;38532,63;60129,34;41912,41;71039,18;67662,77;106636,03;88352,78;158466,38;137592,43;
SC;4214201;Quilombo;0;2500;93667,64;53435,94;42821,45;716451;1321135,72;65060,91;199094,22;283724,49;420618,51;
SC;4214300;Rancho Queimado;63522,33;56331,8;61244,2;217527,81;193629,21;725902,85;242739,92;2489951,72;205466,42;983367,9;266381,3;
SC;4214409;Rio das Antas;246319,53;200020,07;191826,01;231951,21;269663,01;319632,41;406258,74;381801,92;529615,18;530199,94;573145,21;
SC;4214508;Rio do Campo;111267,53;96476,62;108151,56;99321,21;88259,33;113747,62;81984,19;96044,93;152483,79;144176,11;195175,19;
SC;4214607;Rio do Oeste;889985,78;335103,46;368051,4;402450,07;268772,81;322216,15;450072,74;287706,11;692930,55;850785,33;1044191,61;
SC;4214706;Rio dos Cedros;553466,33;593139,82;226187,22;226223,37;271911;268497,8;354297,98;356121,65;469775,08;902208,25;879421,33;
SC;4214805;Rio do Sul;3767498,59;3234796,79;1906194,41;1715443,57;4989631,97;5580090,09;3982171,54;7694900,93;6310900,6;9011283,44;14984310,99;
SC;4214904;Rio Fortuna;27208,27;21105,63;18442,55;25826,63;43244,03;55061,01;46575,25;61495,38;131681,73;100718,32;97611,2;
SC;4215000;Rio Negrinho;702116,33;718077,63;1000138,01;940386,93;875581,29;852727,89;1058948,33;745461,93;1372659,72;1487421,7;1258966,02;
SC;4215059;Rio Rufino;0;0;0;0;0;0;0;0;;;;
SC;4215075;Riqueza;0;0;0;0;0;0;0;35726,31;60450,45;1060;;
SC;4215109;Rodeio;214067,04;98355,9;123635,02;115771,38;142533,67;118428,33;122111,58;110552,68;121251,76;1323598,32;787483,88;
SC;4215208;Romelândia;32150,98;53372,61;24095,65;53750,31;29440,09;40492,66;55007,11;50051,01;120959,52;155038,19;98008,29;
SC;4215307;Salete;0;0;0;0;0;0;0;0;159369,03;187322,99;150946,01;
SC;4215356;Saltinho;34894,89;32018,1;42567,42;53594,03;369067,87;213198,35;261460,39;178866,15;324903,56;504481,46;219362,12;
SC;4215406;Salto Veloso;20980,25;25715,44;17903,72;23084,64;35777,49;57730,33;35547,37;78902,47;422610,43;212204,02;192590,07;
SC;4215455;Sangão;0;0;0;1023,8;2926,3;75;0;2490;5930;10471;3000;
SC;4215505;Santa Cecília;;38188,41;55759,91;133589,72;180618,81;239613,5;290077,79;259807,3;280116,57;223463,13;391479,41;
SC;4215554;Santa Helena;;15958,73;17489,56;20012,57;36841,9;34818,14;258870,01;20974,2;;;;
SC;4215604;Santa Rosa de Lima;3363,23;3540,83;8910,23;8534,21;5750,68;9423,28;21249,38;42326,46;101157,68;34401,42;69726,57;
SC;4215653;Santa Rosa do Sul;;47441,61;87467,75;125049,79;217538,2;250921,43;152323,93;125602,66;212790,66;207288,16;136521,92;
SC;4215679;Santa Terezinha;;54601,12;82885,8;65403,66;85138,3;81848,38;51358,24;56726,24;117472,68;94826,47;129738,34;
SC;4215687;Santa Terezinha do Progresso;15972,09;38622,79;56141,71;55326,99;51350,46;58339,83;195527,07;51307,61;73050,21;49234,35;97060,58;
SC;4215695;Santiago do Sul;;1732,05;7420,5;5220,6;48685,73;55742,03;75765,11;73208,82;100153,47;59191,45;58646,87;
SC;4215703;Santo Amaro da Imperatriz;419488,32;1033029,66;976992,24;633239,42;754103,6;949295,15;1129992,94;797625,28;1081764,25;1222073,26;1017488,89;
SC;4215752;São Bernardino;22390,93;37342,53;35369,35;20376,27;76178,69;91461;92240,62;84189,29;87938,37;70703,5;42764,45;
SC;4215802;São Bento do Sul;1456695,72;980808,11;1039575,58;797395,54;970839,98;2030101,84;2117450,1;1566683,8;6124822,55;5830454,11;5958216,52;
SC;4215901;São Bonifácio;;0;0;0;0;0;0;0;;;;
SC;4216008;São Carlos;338124,61;168431,42;148906,5;64131,35;90461,34;127267,11;104728,75;249980,72;440789,56;327134,56;304284,83;
SC;4216057;São Cristovão do Sul;44460,47;51506,3;76183,97;84744,68;;77989,63;69791,36;120713,62;109836,49;140515,79;122131,68;
SC;4216107;São Domingos;112120,66;30614,66;74885,64;324542,08;91887,07;293281,65;167630,17;240438,31;119631,87;182694,12;385317,15;
SC;4216206;São Francisco do Sul;544671,25;465234,86;628012,75;1105762,41;1832690,9;3024293,23;3072013,47;3137497,54;2243615,95;3906333,18;2571145,74;
SC;4216255;São João do Oeste;60836,76;148614,41;90482,39;144003,2;130642,24;238502,2;442362,19;157058,12;159784,44;142746,02;;
SC;4216305;São João Batista;589355,23;437221,45;602740,7;757575,96;999874,92;922634,43;639305,4;983711,87;1153128,9;3039507,93;2189500,33;
SC;4216354;São João do Itaperiú;14089,21;29934,68;196343,28;37654,66;33398,68;60852,55;95590,6;77279,87;75051,25;316961,97;248515;
SC;4216404;São João do Sul;;28606,06;71048,42;98135,27;203034,78;218238,49;163764,69;300698,32;198482,33;204435,06;393272,61;
SC;4216503;São Joaquim;291565,85;605786,24;482995,55;599699,96;459261,46;274429,58;498549,14;505701,38;660787,56;863919,99;926699,87;
SC;4216602;São José;12811325,55;13203028,44;14017795,66;17668498,39;19513063,41;23835886,99;19530483,1;23248469,61;26135467,84;33040413,37;35431268,39;
SC;4216701;São José do Cedro;589570,23;291186,28;648045,9;348874,82;733221,62;556460,88;334536,79;513760,57;428140,41;689196,54;733334,47;
SC;4216800;São José do Cerrito;2633,78;10553,16;12133,12;9340,37;12388,33;23206,23;28599,69;43813,98;34735,71;24535,47;50231,93;
SC;4216909;São Lourenço do Oeste;495610,13;349500,36;740146,69;701327,07;566981,87;909237,1;480324,23;1108404,35;1357864,6;1050619,26;1608161,15;
SC;4217006;São Ludgero;45834,04;374169,57;175896,75;211230,4;251432,64;338092,64;394432,65;211347,33;506578,56;758809,05;817632,42;
SC;4217105;São Martinho;75896,82;102034,64;124810,81;106342,99;157702,44;110180,74;125271,03;136033,76;211923,16;155018,07;1862557,6;
SC;4217154;São Miguel da Boa Vista;0;0;0;0;0;0;0;0;;;;
SC;4217204;São Miguel do Oeste;1345952,08;1123163,5;1175042,83;2130962,18;1103596,41;1057387,9;728663,4;1380980,72;1367759,68;2437050,87;1846923,75;
SC;4217253;São Pedro de Alcântara;;7820,23;20256,41;13634,32;23778,36;35356,95;85204,98;37450,86;22100,64;45151,87;61496,69;
SC;4217303;Saudades;;98418,07;109038,81;153462,09;100648,08;422197,84;109382,21;112634,35;248072,44;235060,71;375582,25;
SC;4217402;Schroeder;118283,29;144623,76;221329,25;336289,36;870670,83;856658,65;655821,36;689382,79;1114770,16;1108932,47;1385076,88;
SC;4217501;Seara;350543,36;189078,84;902650,13;607658,23;497296,15;1094712,06;642655,46;901340,36;1064762,34;968239,78;639815,98;
SC;4217550;Serra Alta;35788,79;45505,92;42694,03;70599,27;111310,29;118958,48;120485;92096,69;106948,78;136284,65;113892,83;
SC;4217600;Siderópolis;0;2424,99;17280,54;112442,56;58161,33;86280,5;206296,87;168528,59;51913,4;188908,78;333680,24;
SC;4217709;Sombrio;463742,38;568914,46;684574,38;782940,25;667588,65;708653,45;716328,54;2156161,9;3236126,29;1889852,87;2000604,23;
SC;4217758;Sul Brasil;9397,75;21409,02;19761,61;17607,14;40480,51;58454,58;34470,22;36597,27;76411,44;67803,35;64521,23;
SC;4217808;Taió;484837,37;288402,26;1235464,43;320434,75;913698,27;438808,68;336637,97;751974,17;789174;1394720,01;4241152,67;
SC;4217907;Tangará;318033,56;392176,1;280751,74;417302,29;378007,27;347592,13;520217,24;819490,97;988100,04;1333940;1555529,4;
SC;4217956;Tigrinhos;12304,34;14764,81;23108,82;28646,49;27717,87;54654,41;69132,69;140066,26;133029,8;154867,89;213990,11;
SC;4218004;Tijucas;455213,53;772613,19;1391379,67;1190320,07;1664747,94;2580130;2154944,81;1816635,46;2427885,31;2594451,91;3006685,6;
SC;4218103;Timbé do Sul;;0;0;0;111508,78;89967,79;144669,07;76112,01;114008,01;164649,92;107973,79;
SC;4218202;Timbó;855073,36;709283,28;702760,19;863070,31;820872,43;1055961,71;1634800,41;1382005,51;1701915,57;2535814,56;1647753,98;
SC;4218251;Timbó Grande;323940,34;17962,32;29737,26;66380,41;127364,69;901587,6;159344,62;132140,45;116138,67;234376,32;174766,6;
SC;4218301;Três Barras;;202505,74;196245,84;294204,02;294868,29;656733,09;659697,51;633373,4;835199,62;756050,96;670750,25;
SC;4218350;Treviso;0;0;0;0;80158,76;70004,89;58263,65;59903,39;56788,75;71434,81;331083,75;
SC;4218400;Treze de Maio;0;0;0;0;0;0;0;0;;;;
SC;4218509;Treze Tílias;;121194,66;571242,71;730837,32;971392,7;887225,51;1462297,68;1081519,89;1846050,76;1421166,05;1319528,06;
SC;4218608;Trombudo Central;332970,41;149968,88;168040,65;221206,35;104814,82;120648,66;374908,97;327654,76;360427,77;237984,05;2050468,83;
SC;4218707;Tubarão;8035356,74;7286636,83;6695607,72;8627251,97;6334066,46;9410800,69;8706833,36;6808982,76;26196964,99;14351332,21;16513451,89;
SC;4218756;Tunápolis;;49163,55;43584,79;41773,72;69318,48;97940,08;145614,29;128091,92;130911,92;195285,42;158647,45;
SC;4218806;Turvo;;244700,16;179213,63;333616,54;199962,2;458558,9;819681,83;401162,31;394073,72;355396,73;1317192,55;
SC;4218855;União do Oeste;5904,7;22888,41;22215,77;21845,31;36653,14;47632,49;103290,08;92915,23;139907,6;46575,56;39941,63;
SC;4218905;Urubici;;106984,36;101408,96;138281,96;134742,74;135408,4;137785,39;211306,94;259757,36;316173,69;286322,23;
SC;4218954;Urupema;0;0;0;0;0;0;0;0;18487,98;8649,5;12478,7;
SC;4219002;Urussanga;471357,24;285414,06;724630,45;445375,37;622912,62;541795,61;775966,17;928227,24;519307,56;1040701,47;2269775,46;
SC;4219101;Vargeão;11697,65;8267,36;21991,47;29967,82;61638,6;77973,34;80209,12;150661,76;314947,92;254268,94;653203,17;
SC;4219150;Vargem;8100;8840;10641,7;15930;41345,96;21038,83;27450,65;22452,24;28975,5;;;
SC;4219176;Vargem Bonita;42068,26;48637,02;51583,61;61566,82;25427,71;66534,83;62043,46;50692,03;95500,51;114911,93;145382,46;
SC;4219200;Vidal Ramos;;27289,35;23618,99;15787,61;45230,31;58800,62;27159,64;24593,58;175698;86591,68;83265,14;
SC;4219309;Videira;1104823,47;1098847,3;948224,8;1286952,91;1770748,93;1870829,97;1641267,9;1663195,96;2484862,81;2640455,49;3163370,4;
SC;4219358;Vitor Meireles;460703,05;103504,31;381133,27;196474,33;119976,36;123561,15;140196,9;217533,13;393913,38;267483,03;580307,04;
SC;4219408;Witmarsum;18711,86;29747,27;29485,51;41435,04;56672,14;34589,07;20538,21;31659,74;62939,87;139970,96;257053,55;
SC;4219507;Xanxerê;;1135527,16;954243,45;1076105,13;1590199,42;1993158,06;1579332,1;1435426,21;2355958,04;2038591,85;1946824,66;
SC;4219606;Xavantina;0;0;0;0;0;0;34991,18;43250,59;24122,04;38685,04;90953,62;
SC;4219705;Xaxim;365796,24;605820,9;641735,34;483740,5;727911,33;1095397,24;831862,77;756070,62;1392612,64;1096861,92;793926,32;
SC;4219853;Zortéa;;22726,24;30508,14;41660,54;47795,78;52889,24;85296,66;105086,24;102856,7;143724,92;117485,47;
SC;4220000;Balneário Rincão;7318,41;38704,83;49793,42;207773,48;315492,73;690922,27;968633,87;647365,3;827631,84;884480,34;1748129,27;
SC;4299919;São Miguel;;;;;;;;;;;;
SE;2800100;Amparo de São Francisco;0;;0;0;0;0;0;0;;;;
SE;2800209;Aquidabã;0;0;0;0;0;0;0;0;;;;
SE;2800308;Aracaju;27560944,36;34152001,54;34807116,86;28847502,35;0;1419475,44;2113472,07;1771160,35;242878,35;338896,6;386169,51;
SE;2800407;Arauá;0;0;0;0;0;0;0;0;;;;
SE;2800506;Areia Branca;0;0;0;0;0;0;0;0;;;;
SE;2800605;Barra dos Coqueiros;0;0;0;0;0;0;924126,86;1044833,31;1394411,86;2986279,26;3397243,03;
SE;2800670;Boquim;0;0;0;0;0;0;0;0;;;;
SE;2800704;Brejo Grande;0;0;0;0;0;0;0;0;;;;
SE;2801009;Campo do Brito;0;0;0;0;0;0;0;0;;;;
SE;2801108;Canhoba;0;0;0;0;0;0;0;0;;;;
SE;2801207;Canindé de São Francisco;0;0;0;0;0;0;0;0;;;;
SE;2801306;Capela;0;0;0;16411,12;7687,5;45750;23453,01;0;;;;
SE;2801405;Carira;0;0;0;0;0;0;0;0;;;;
SE;2801504;Carmópolis;0;0;0;0;0;0;0;0;;;;
SE;2801603;Cedro de São João;0;0;0;0;0;0;0;0;;;;
SE;2801702;Cristinápolis;0;0;0;0;0;0;0;0;;;;
SE;2801900;Cumbe;0;0;0;0;0;0;0;0;;;;
SE;2802007;Divina Pastora;0;0;0;0;0;0;0;0;;;;
SE;2802106;Estância;2692044,5;4586897,63;4710511,56;2810340,39;341312,17;439432,41;319188,67;355975,93;538915,89;545012,13;534939,76;
SE;2802205;Feira Nova;0;0;0;0;0;0;0;0;;;;
SE;2802304;Frei Paulo;0;0;0;0;0;0;0;0;;;;
SE;2802403;Gararu;0;0;0;0;0;0;0;0;;;;
SE;2802502;General Maynard;0;0;0;0;0;0;0;0;;;;
SE;2802601;Gracho Cardoso;0;0;0;0;0;0;0;0;;;;
SE;2802700;Ilha das Flores;0;0;0;0;0;0;0;0;;;;
SE;2802809;Indiaroba;0;0;0;0;0;0;0;0;;;;
SE;2802908;Itabaiana;0;0;0;0;0;0;0;0;;;;
SE;2803005;Itabaianinha;0;0;0;0;0;0;0;0;;;;
SE;2803104;Itabi;0;;0;0;0;0;0;0;;;;
SE;2803203;Itaporanga d'Ajuda;0;0;0;0;0;0;0;0;;;;
SE;2803302;Japaratuba;0;0;0;406788,67;466370,78;1001284,66;1241456,68;1700745,99;1518209,65;1474528,97;1829058,67;
